OCCUR_DATE,Incident Count,,Occur_Date,Incident Count,,New Years,,Memorial Day,,Thanksgiving,,Black Friday,,Christmas ,,,,,,,
12-17-2009,1,,,,,,,,,,,,,,,,,,,,
12-17-2009,1,,,,,,,,,,,,,,,,,,,,
12-17-2009,1,,,,,,,,,,,,,,,,,,,,
12-17-2009,1,,,,,,,,,,,,,,,,,,,,
12-17-2009,1,,,,,,,,,,,,,,,,,,,,
12-17-2009,1,,,,,,,,,,,,,,,,,,,,
12-17-2009,1,,,,,,,,,,,,,,,,,,,,
12-17-2009,1,,,,,,,,,,,,,,,,,,,,
12-17-2008,1,,,,,,,,,,,,,,,,,,,,
12-17-2008,1,,,,,,,,,,,,,,,,,,,,
12-17-2008,1,,,,,,,,,,,,,,,,,,,,
12-17-2008,1,,,,,,,,,,,,,,,,,,,,
12-17-2008,1,,,,,,,,,,,,,,,,,,,,
12-17-2008,1,,,,,,,,,,,,,,,,,,,,
12-17-2008,1,,,,,,,,,,,,,,,,,,,,
12-17-2008,1,,,,,,,,,,,,,,,,,,,,
12-17-2008,1,,,,,,,,,,,,,,,,,,,,
12-17-2007,1,,,,,,,,,,,,,,,,,,,,
12-17-2007,1,,,,,,,,,,,,,,,,,,,,
12-17-2007,1,,,,,,,,,,,,,,,,,,,,
12-17-2007,1,,,,,,,,,,,,,,,,,,,,
12-17-2007,1,,,,,,,,,,,,,,,,,,,,
12-17-2007,1,,,,,,,,,,,,,,,,,,,,
12-17-2007,1,,,,,,,,,,,,,,,,,,,,
12-17-2007,1,,,,,,,,,,,,,,,,,,,,
12-17-2006,1,,,,,,,,,,,,,,,,,,,,
12-17-2006,1,,,,,,,,,,,,,,,,,,,,
12-17-2006,1,,,,,,,,,,,,,,,,,,,,
12-17-2006,1,,,,,,,,,,,,,,,,,,,,
12-17-2006,1,,,,,,,,,,,,,,,,,,,,
12-16-2017,1,,,,,,,,,,,,,,,,,,,,
12-16-2017,1,,,,,,,,,,,,,,,,,,,,
12-16-2017,1,,,,,,,,,,,,,,,,,,,,
12-16-2017,1,,,,,,,,,,,,,,,,,,,,
12-16-2016,1,,,,,,,,,,,,,,,,,,,,
12-16-2015,1,,,,,,,,,,,,,,,,,,,,
12-16-2015,1,,,,,,,,,,,,,,,,,,,,
12-16-2014,1,,,,,,,,,,,,,,,,,,,,
12-16-2013,1,,,,,,,,,,,,,,,,,,,,
12-16-2013,1,,,,,,,,,,,,,,,,,,,,
12-16-2012,1,,,,,,,,,,,,,,,,,,,,
12-16-2012,1,,,,,,,,,,,,,,,,,,,,
12-16-2012,1,,,,,,,,,,,,,,,,,,,,
12-16-2011,1,,,,,,,,,,,,,,,,,,,,
12-16-2011,1,,,,,,,,,,,,,,,,,,,,
12-16-2011,1,,,,,,,,,,,,,,,,,,,,
12-16-2010,1,,,,,,,,,,,,,,,,,,,,
12-16-2010,1,,,,,,,,,,,,,,,,,,,,
12-16-2010,1,,,,,,,,,,,,,,,,,,,,
12-16-2009,1,,,,,,,,,,,,,,,,,,,,
12-16-2008,1,,,,,,,,,,,,,,,,,,,,
12-16-2008,1,,,,,,,,,,,,,,,,,,,,
12-16-2008,1,,,,,,,,,,,,,,,,,,,,
12-16-2008,1,,,,,,,,,,,,,,,,,,,,
12-16-2008,1,,,,,,,,,,,,,,,,,,,,
12-16-2007,1,,,,,,,,,,,,,,,,,,,,
12-16-2007,1,,,,,,,,,,,,,,,,,,,,
12-16-2007,1,,,,,,,,,,,,,,,,,,,,
12-16-2007,1,,,,,,,,,,,,,,,,,,,,
12-16-2007,1,,,,,,,,,,,,,,,,,,,,
12-16-2007,1,,,,,,,,,,,,,,,,,,,,
12-16-2006,1,,,,,,,,,,,,,,,,,,,,
12-16-2006,1,,,,,,,,,,,,,,,,,,,,
12-16-2006,1,,,,,,,,,,,,,,,,,,,,
12-16-2006,1,,,,,,,,,,,,,,,,,,,,
12-16-2006,1,,,,,,,,,,,,,,,,,,,,
12-15-2017,1,,,,,,,,,,,,,,,,,,,,
12-15-2017,1,,,,,,,,,,,,,,,,,,,,
12-15-2017,1,,,,,,,,,,,,,,,,,,,,
12-15-2016,1,,,,,,,,,,,,,,,,,,,,
12-15-2015,1,,,,,,,,,,,,,,,,,,,,
12-15-2015,1,,,,,,,,,,,,,,,,,,,,
12-15-2015,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2014,1,,,,,,,,,,,,,,,,,,,,
12-15-2013,1,,,,,,,,,,,,,,,,,,,,
12-15-2013,1,,,,,,,,,,,,,,,,,,,,
12-15-2011,1,,,,,,,,,,,,,,,,,,,,
12-15-2011,1,,,,,,,,,,,,,,,,,,,,
12-15-2011,1,,,,,,,,,,,,,,,,,,,,
12-15-2011,1,,,,,,,,,,,,,,,,,,,,
12-15-2010,1,,,,,,,,,,,,,,,,,,,,
12-15-2010,1,,,,,,,,,,,,,,,,,,,,
12-15-2009,1,,,,,,,,,,,,,,,,,,,,
12-15-2009,1,,,,,,,,,,,,,,,,,,,,
12-15-2009,1,,,,,,,,,,,,,,,,,,,,
12-15-2008,1,,,,,,,,,,,,,,,,,,,,
12-15-2008,1,,,,,,,,,,,,,,,,,,,,
12-15-2008,1,,,,,,,,,,,,,,,,,,,,
12-15-2007,1,,,,,,,,,,,,,,,,,,,,
12-15-2007,1,,,,,,,,,,,,,,,,,,,,
12-15-2006,1,,,,,,,,,,,,,,,,,,,,
12-15-2006,1,,,,,,,,,,,,,,,,,,,,
12-15-2006,1,,,,,,,,,,,,,,,,,,,,
12-15-2006,1,,,,,,,,,,,,,,,,,,,,
12-15-2006,1,,,,,,,,,,,,,,,,,,,,
12-15-2006,1,,,,,,,,,,,,,,,,,,,,
12-14-2017,1,,,,,,,,,,,,,,,,,,,,
12-14-2016,1,,,,,,,,,,,,,,,,,,,,
12-14-2016,1,,,,,,,,,,,,,,,,,,,,
12-14-2015,1,,,,,,,,,,,,,,,,,,,,
12-14-2015,1,,,,,,,,,,,,,,,,,,,,
12-14-2015,1,,,,,,,,,,,,,,,,,,,,
12-14-2015,1,,,,,,,,,,,,,,,,,,,,
12-14-2015,1,,,,,,,,,,,,,,,,,,,,
12-14-2015,1,,,,,,,,,,,,,,,,,,,,
12-14-2015,1,,,,,,,,,,,,,,,,,,,,
12-14-2014,1,,,,,,,,,,,,,,,,,,,,
12-14-2014,1,,,,,,,,,,,,,,,,,,,,
12-14-2014,1,,,,,,,,,,,,,,,,,,,,
12-14-2014,1,,,,,,,,,,,,,,,,,,,,
12-14-2014,1,,,,,,,,,,,,,,,,,,,,
12-14-2014,1,,,,,,,,,,,,,,,,,,,,
12-14-2014,1,,,,,,,,,,,,,,,,,,,,
12-14-2014,1,,,,,,,,,,,,,,,,,,,,
12-14-2013,1,,,,,,,,,,,,,,,,,,,,
12-14-2013,1,,,,,,,,,,,,,,,,,,,,
12-14-2013,1,,,,,,,,,,,,,,,,,,,,
12-14-2012,1,,,,,,,,,,,,,,,,,,,,
12-14-2012,1,,,,,,,,,,,,,,,,,,,,
12-14-2011,1,,,,,,,,,,,,,,,,,,,,
12-14-2011,1,,,,,,,,,,,,,,,,,,,,
12-14-2011,1,,,,,,,,,,,,,,,,,,,,
12-14-2011,1,,,,,,,,,,,,,,,,,,,,
12-14-2010,1,,,,,,,,,,,,,,,,,,,,
12-14-2008,1,,,,,,,,,,,,,,,,,,,,
12-14-2008,1,,,,,,,,,,,,,,,,,,,,
12-14-2008,1,,,,,,,,,,,,,,,,,,,,
12-14-2008,1,,,,,,,,,,,,,,,,,,,,
12-14-2008,1,,,,,,,,,,,,,,,,,,,,
12-14-2008,1,,,,,,,,,,,,,,,,,,,,
12-14-2008,1,,,,,,,,,,,,,,,,,,,,
12-14-2008,1,,,,,,,,,,,,,,,,,,,,
12-14-2008,1,,,,,,,,,,,,,,,,,,,,
12-14-2007,1,,,,,,,,,,,,,,,,,,,,
12-14-2007,1,,,,,,,,,,,,,,,,,,,,
12-14-2006,1,,,,,,,,,,,,,,,,,,,,
12-13-2017,1,,,,,,,,,,,,,,,,,,,,
12-13-2017,1,,,,,,,,,,,,,,,,,,,,
12-13-2017,1,,,,,,,,,,,,,,,,,,,,
12-13-2017,1,,,,,,,,,,,,,,,,,,,,
12-13-2016,1,,,,,,,,,,,,,,,,,,,,
12-13-2016,1,,,,,,,,,,,,,,,,,,,,
12-13-2016,1,,,,,,,,,,,,,,,,,,,,
12-13-2015,1,,,,,,,,,,,,,,,,,,,,
12-13-2015,1,,,,,,,,,,,,,,,,,,,,
12-13-2015,1,,,,,,,,,,,,,,,,,,,,
12-13-2015,1,,,,,,,,,,,,,,,,,,,,
12-13-2015,1,,,,,,,,,,,,,,,,,,,,
12-13-2015,1,,,,,,,,,,,,,,,,,,,,
12-13-2015,1,,,,,,,,,,,,,,,,,,,,
12-13-2014,1,,,,,,,,,,,,,,,,,,,,
12-13-2014,1,,,,,,,,,,,,,,,,,,,,
12-13-2014,1,,,,,,,,,,,,,,,,,,,,
12-13-2014,1,,,,,,,,,,,,,,,,,,,,
12-13-2013,1,,,,,,,,,,,,,,,,,,,,
12-13-2013,1,,,,,,,,,,,,,,,,,,,,
12-13-2013,1,,,,,,,,,,,,,,,,,,,,
12-13-2012,1,,,,,,,,,,,,,,,,,,,,
12-13-2012,1,,,,,,,,,,,,,,,,,,,,
12-13-2012,1,,,,,,,,,,,,,,,,,,,,
12-13-2012,1,,,,,,,,,,,,,,,,,,,,
12-13-2011,1,,,,,,,,,,,,,,,,,,,,
12-13-2011,1,,,,,,,,,,,,,,,,,,,,
12-13-2011,1,,,,,,,,,,,,,,,,,,,,
12-13-2011,1,,,,,,,,,,,,,,,,,,,,
12-13-2010,1,,,,,,,,,,,,,,,,,,,,
12-13-2010,1,,,,,,,,,,,,,,,,,,,,
12-13-2010,1,,,,,,,,,,,,,,,,,,,,
12-13-2010,1,,,,,,,,,,,,,,,,,,,,
12-13-2010,1,,,,,,,,,,,,,,,,,,,,
12-13-2010,1,,,,,,,,,,,,,,,,,,,,
12-13-2009,1,,,,,,,,,,,,,,,,,,,,
12-13-2009,1,,,,,,,,,,,,,,,,,,,,
12-13-2009,1,,,,,,,,,,,,,,,,,,,,
12-13-2009,1,,,,,,,,,,,,,,,,,,,,
12-13-2008,1,,,,,,,,,,,,,,,,,,,,
12-13-2008,1,,,,,,,,,,,,,,,,,,,,
12-13-2008,1,,,,,,,,,,,,,,,,,,,,
12-13-2008,1,,,,,,,,,,,,,,,,,,,,
12-13-2008,1,,,,,,,,,,,,,,,,,,,,
12-13-2008,1,,,,,,,,,,,,,,,,,,,,
12-13-2008,1,,,,,,,,,,,,,,,,,,,,
12-13-2008,1,,,,,,,,,,,,,,,,,,,,
12-13-2006,1,,,,,,,,,,,,,,,,,,,,
12-13-2006,1,,,,,,,,,,,,,,,,,,,,
12-13-2006,1,,,,,,,,,,,,,,,,,,,,
12-12-2017,1,,,,,,,,,,,,,,,,,,,,
12-12-2016,1,,,,,,,,,,,,,,,,,,,,
12-12-2016,1,,,,,,,,,,,,,,,,,,,,
12-12-2016,1,,,,,,,,,,,,,,,,,,,,
12-12-2015,1,,,,,,,,,,,,,,,,,,,,
12-12-2015,1,,,,,,,,,,,,,,,,,,,,
12-12-2015,1,,,,,,,,,,,,,,,,,,,,
12-12-2014,1,,,,,,,,,,,,,,,,,,,,
12-12-2014,1,,,,,,,,,,,,,,,,,,,,
12-12-2014,1,,,,,,,,,,,,,,,,,,,,
12-12-2014,1,,,,,,,,,,,,,,,,,,,,
12-12-2014,1,,,,,,,,,,,,,,,,,,,,
12-12-2014,1,,,,,,,,,,,,,,,,,,,,
12-12-2014,1,,,,,,,,,,,,,,,,,,,,
12-12-2014,1,,,,,,,,,,,,,,,,,,,,
12-12-2014,1,,,,,,,,,,,,,,,,,,,,
12-12-2012,1,,,,,,,,,,,,,,,,,,,,
12-12-2012,1,,,,,,,,,,,,,,,,,,,,
12-12-2012,1,,,,,,,,,,,,,,,,,,,,
12-12-2012,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2011,1,,,,,,,,,,,,,,,,,,,,
12-12-2010,1,,,,,,,,,,,,,,,,,,,,
12-12-2010,1,,,,,,,,,,,,,,,,,,,,
12-12-2010,1,,,,,,,,,,,,,,,,,,,,
12-12-2010,1,,,,,,,,,,,,,,,,,,,,
12-12-2010,1,,,,,,,,,,,,,,,,,,,,
12-12-2010,1,,,,,,,,,,,,,,,,,,,,
12-12-2009,1,,,,,,,,,,,,,,,,,,,,
12-12-2009,1,,,,,,,,,,,,,,,,,,,,
12-12-2009,1,,,,,,,,,,,,,,,,,,,,
12-12-2008,1,,,,,,,,,,,,,,,,,,,,
12-12-2008,1,,,,,,,,,,,,,,,,,,,,
12-12-2006,1,,,,,,,,,,,,,,,,,,,,
12-12-2006,1,,,,,,,,,,,,,,,,,,,,
12-12-2006,1,,,,,,,,,,,,,,,,,,,,
12-11-2017,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2016,1,,,,,,,,,,,,,,,,,,,,
12-11-2015,1,,,,,,,,,,,,,,,,,,,,
12-11-2015,1,,,,,,,,,,,,,,,,,,,,
12-11-2015,1,,,,,,,,,,,,,,,,,,,,
12-11-2015,1,,,,,,,,,,,,,,,,,,,,
12-11-2014,1,,,,,,,,,,,,,,,,,,,,
12-11-2013,1,,,,,,,,,,,,,,,,,,,,
12-11-2012,1,,,,,,,,,,,,,,,,,,,,
12-11-2012,1,,,,,,,,,,,,,,,,,,,,
12-11-2012,1,,,,,,,,,,,,,,,,,,,,
12-11-2012,1,,,,,,,,,,,,,,,,,,,,
12-11-2012,1,,,,,,,,,,,,,,,,,,,,
12-11-2011,1,,,,,,,,,,,,,,,,,,,,
12-11-2011,1,,,,,,,,,,,,,,,,,,,,
12-11-2011,1,,,,,,,,,,,,,,,,,,,,
12-11-2011,1,,,,,,,,,,,,,,,,,,,,
12-11-2011,1,,,,,,,,,,,,,,,,,,,,
12-11-2011,1,,,,,,,,,,,,,,,,,,,,
12-11-2011,1,,,,,,,,,,,,,,,,,,,,
12-11-2010,1,,,,,,,,,,,,,,,,,,,,
12-11-2010,1,,,,,,,,,,,,,,,,,,,,
12-11-2010,1,,,,,,,,,,,,,,,,,,,,
12-11-2010,1,,,,,,,,,,,,,,,,,,,,
12-11-2010,1,,,,,,,,,,,,,,,,,,,,
12-11-2010,1,,,,,,,,,,,,,,,,,,,,
12-11-2010,1,,,,,,,,,,,,,,,,,,,,
12-11-2009,1,,,,,,,,,,,,,,,,,,,,
12-11-2009,1,,,,,,,,,,,,,,,,,,,,
12-11-2008,1,,,,,,,,,,,,,,,,,,,,
12-11-2008,1,,,,,,,,,,,,,,,,,,,,
12-11-2008,1,,,,,,,,,,,,,,,,,,,,
12-11-2008,1,,,,,,,,,,,,,,,,,,,,
12-11-2007,1,,,,,,,,,,,,,,,,,,,,
12-11-2007,1,,,,,,,,,,,,,,,,,,,,
12-11-2007,1,,,,,,,,,,,,,,,,,,,,
12-11-2006,1,,,,,,,,,,,,,,,,,,,,
12-11-2006,1,,,,,,,,,,,,,,,,,,,,
12-11-2006,1,,,,,,,,,,,,,,,,,,,,
12-11-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2017,1,,,,,,,,,,,,,,,,,,,,
12-10-2017,1,,,,,,,,,,,,,,,,,,,,
12-10-2016,1,,,,,,,,,,,,,,,,,,,,
12-10-2016,1,,,,,,,,,,,,,,,,,,,,
12-10-2016,1,,,,,,,,,,,,,,,,,,,,
12-10-2016,1,,,,,,,,,,,,,,,,,,,,
12-10-2015,1,,,,,,,,,,,,,,,,,,,,
12-10-2015,1,,,,,,,,,,,,,,,,,,,,
12-10-2015,1,,,,,,,,,,,,,,,,,,,,
12-10-2015,1,,,,,,,,,,,,,,,,,,,,
12-10-2013,1,,,,,,,,,,,,,,,,,,,,
12-10-2013,1,,,,,,,,,,,,,,,,,,,,
12-10-2013,1,,,,,,,,,,,,,,,,,,,,
12-10-2012,1,,,,,,,,,,,,,,,,,,,,
12-10-2012,1,,,,,,,,,,,,,,,,,,,,
12-10-2012,1,,,,,,,,,,,,,,,,,,,,
12-10-2012,1,,,,,,,,,,,,,,,,,,,,
12-10-2012,1,,,,,,,,,,,,,,,,,,,,
12-10-2011,1,,,,,,,,,,,,,,,,,,,,
12-10-2011,1,,,,,,,,,,,,,,,,,,,,
12-10-2011,1,,,,,,,,,,,,,,,,,,,,
12-10-2011,1,,,,,,,,,,,,,,,,,,,,
12-10-2011,1,,,,,,,,,,,,,,,,,,,,
12-10-2011,1,,,,,,,,,,,,,,,,,,,,
12-10-2011,1,,,,,,,,,,,,,,,,,,,,
12-10-2010,1,,,,,,,,,,,,,,,,,,,,
12-10-2010,1,,,,,,,,,,,,,,,,,,,,
12-10-2010,1,,,,,,,,,,,,,,,,,,,,
12-10-2010,1,,,,,,,,,,,,,,,,,,,,
12-10-2009,1,,,,,,,,,,,,,,,,,,,,
12-10-2009,1,,,,,,,,,,,,,,,,,,,,
12-10-2008,1,,,,,,,,,,,,,,,,,,,,
12-10-2008,1,,,,,,,,,,,,,,,,,,,,
12-10-2008,1,,,,,,,,,,,,,,,,,,,,
12-10-2007,1,,,,,,,,,,,,,,,,,,,,
12-10-2007,1,,,,,,,,,,,,,,,,,,,,
12-10-2007,1,,,,,,,,,,,,,,,,,,,,
12-10-2007,1,,,,,,,,,,,,,,,,,,,,
12-10-2007,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-10-2006,1,,,,,,,,,,,,,,,,,,,,
12-01-2017,1,,,,,,,,,,,,,,,,,,,,
12-01-2017,1,,,,,,,,,,,,,,,,,,,,
12-01-2015,1,,,,,,,,,,,,,,,,,,,,
12-01-2015,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2014,1,,,,,,,,,,,,,,,,,,,,
12-01-2013,1,,,,,,,,,,,,,,,,,,,,
12-01-2013,1,,,,,,,,,,,,,,,,,,,,
12-01-2012,1,,,,,,,,,,,,,,,,,,,,
12-01-2012,1,,,,,,,,,,,,,,,,,,,,
12-01-2012,1,,,,,,,,,,,,,,,,,,,,
12-01-2011,1,,,,,,,,,,,,,,,,,,,,
12-01-2011,1,,,,,,,,,,,,,,,,,,,,
12-01-2010,1,,,,,,,,,,,,,,,,,,,,
12-01-2010,1,,,,,,,,,,,,,,,,,,,,
12-01-2009,1,,,,,,,,,,,,,,,,,,,,
12-01-2009,1,,,,,,,,,,,,,,,,,,,,
12-01-2009,1,,,,,,,,,,,,,,,,,,,,
12-01-2008,1,,,,,,,,,,,,,,,,,,,,
12-01-2008,1,,,,,,,,,,,,,,,,,,,,
12-01-2008,1,,,,,,,,,,,,,,,,,,,,
12-01-2008,1,,,,,,,,,,,,,,,,,,,,
12-01-2008,1,,,,,,,,,,,,,,,,,,,,
12-01-2008,1,,,,,,,,,,,,,,,,,,,,
12-01-2008,1,,,,,,,,,,,,,,,,,,,,
12-01-2008,1,,,,,,,,,,,,,,,,,,,,
12-01-2007,1,,,,,,,,,,,,,,,,,,,,
12-01-2007,1,,,,,,,,,,,,,,,,,,,,
12-01-2007,1,,,,,,,,,,,,,,,,,,,,
12-01-2007,1,,,,,,,,,,,,,,,,,,,,
12-01-2006,1,,,,,,,,,,,,,,,,,,,,
12-01-2006,1,,,,,,,,,,,,,,,,,,,,
12-01-2006,1,,,,,,,,,,,,,,,,,,,,
12-01-2006,1,,,,,,,,,,,,,,,,,,,,
11-09-2016,1,,,,,,,,,,,,,,,,,,,,
11-09-2016,1,,,,,,,,,,,,,,,,,,,,
11-09-2016,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2015,1,,,,,,,,,,,,,,,,,,,,
11-09-2014,1,,,,,,,,,,,,,,,,,,,,
11-09-2014,1,,,,,,,,,,,,,,,,,,,,
11-09-2014,1,,,,,,,,,,,,,,,,,,,,
11-09-2014,1,,,,,,,,,,,,,,,,,,,,
11-09-2013,1,,,,,,,,,,,,,,,,,,,,
11-09-2013,1,,,,,,,,,,,,,,,,,,,,
11-09-2013,1,,,,,,,,,,,,,,,,,,,,
11-09-2013,1,,,,,,,,,,,,,,,,,,,,
11-09-2013,1,,,,,,,,,,,,,,,,,,,,
11-09-2013,1,,,,,,,,,,,,,,,,,,,,
11-09-2012,1,,,,,,,,,,,,,,,,,,,,
11-09-2012,1,,,,,,,,,,,,,,,,,,,,
11-09-2012,1,,,,,,,,,,,,,,,,,,,,
11-09-2011,1,,,,,,,,,,,,,,,,,,,,
11-09-2011,1,,,,,,,,,,,,,,,,,,,,
11-09-2011,1,,,,,,,,,,,,,,,,,,,,
11-09-2011,1,,,,,,,,,,,,,,,,,,,,
11-09-2011,1,,,,,,,,,,,,,,,,,,,,
11-09-2011,1,,,,,,,,,,,,,,,,,,,,
11-09-2010,1,,,,,,,,,,,,,,,,,,,,
11-09-2010,1,,,,,,,,,,,,,,,,,,,,
11-09-2009,1,,,,,,,,,,,,,,,,,,,,
11-09-2009,1,,,,,,,,,,,,,,,,,,,,
11-09-2009,1,,,,,,,,,,,,,,,,,,,,
11-09-2008,1,,,,,,,,,,,,,,,,,,,,
11-09-2008,1,,,,,,,,,,,,,,,,,,,,
11-09-2008,1,,,,,,,,,,,,,,,,,,,,
11-09-2008,1,,,,,,,,,,,,,,,,,,,,
11-09-2007,1,,,,,,,,,,,,,,,,,,,,
11-09-2007,1,,,,,,,,,,,,,,,,,,,,
11-09-2007,1,,,,,,,,,,,,,,,,,,,,
11-09-2007,1,,,,,,,,,,,,,,,,,,,,
11-09-2007,1,,,,,,,,,,,,,,,,,,,,
11-09-2007,1,,,,,,,,,,,,,,,,,,,,
11-09-2007,1,,,,,,,,,,,,,,,,,,,,
11-09-2006,1,,,,,,,,,,,,,,,,,,,,
11-09-2006,1,,,,,,,,,,,,,,,,,,,,
11-09-2006,1,,,,,,,,,,,,,,,,,,,,
11-09-2006,1,,,,,,,,,,,,,,,,,,,,
11-09-2006,1,,,,,,,,,,,,,,,,,,,,
11-08-2017,1,,,,,,,,,,,,,,,,,,,,
11-08-2016,1,,,,,,,,,,,,,,,,,,,,
11-08-2015,1,,,,,,,,,,,,,,,,,,,,
11-08-2015,1,,,,,,,,,,,,,,,,,,,,
11-08-2015,1,,,,,,,,,,,,,,,,,,,,
11-08-2014,1,,,,,,,,,,,,,,,,,,,,
11-08-2014,1,,,,,,,,,,,,,,,,,,,,
11-08-2014,1,,,,,,,,,,,,,,,,,,,,
11-08-2014,1,,,,,,,,,,,,,,,,,,,,
11-08-2014,1,,,,,,,,,,,,,,,,,,,,
11-08-2014,1,,,,,,,,,,,,,,,,,,,,
11-08-2013,1,,,,,,,,,,,,,,,,,,,,
11-08-2013,1,,,,,,,,,,,,,,,,,,,,
11-08-2013,1,,,,,,,,,,,,,,,,,,,,
11-08-2013,1,,,,,,,,,,,,,,,,,,,,
11-08-2013,1,,,,,,,,,,,,,,,,,,,,
11-08-2012,1,,,,,,,,,,,,,,,,,,,,
11-08-2012,1,,,,,,,,,,,,,,,,,,,,
11-08-2011,1,,,,,,,,,,,,,,,,,,,,
11-08-2011,1,,,,,,,,,,,,,,,,,,,,
11-08-2011,1,,,,,,,,,,,,,,,,,,,,
11-08-2011,1,,,,,,,,,,,,,,,,,,,,
11-08-2011,1,,,,,,,,,,,,,,,,,,,,
11-08-2011,1,,,,,,,,,,,,,,,,,,,,
11-08-2010,1,,,,,,,,,,,,,,,,,,,,
11-08-2010,1,,,,,,,,,,,,,,,,,,,,
11-08-2010,1,,,,,,,,,,,,,,,,,,,,
11-08-2010,1,,,,,,,,,,,,,,,,,,,,
11-08-2010,1,,,,,,,,,,,,,,,,,,,,
11-08-2010,1,,,,,,,,,,,,,,,,,,,,
11-08-2010,1,,,,,,,,,,,,,,,,,,,,
11-08-2009,1,,,,,,,,,,,,,,,,,,,,
11-08-2009,1,,,,,,,,,,,,,,,,,,,,
11-08-2009,1,,,,,,,,,,,,,,,,,,,,
11-08-2009,1,,,,,,,,,,,,,,,,,,,,
11-08-2008,1,,,,,,,,,,,,,,,,,,,,
11-08-2008,1,,,,,,,,,,,,,,,,,,,,
11-08-2008,1,,,,,,,,,,,,,,,,,,,,
11-08-2008,1,,,,,,,,,,,,,,,,,,,,
11-08-2008,1,,,,,,,,,,,,,,,,,,,,
11-08-2007,1,,,,,,,,,,,,,,,,,,,,
11-08-2007,1,,,,,,,,,,,,,,,,,,,,
11-08-2007,1,,,,,,,,,,,,,,,,,,,,
11-08-2006,1,,,,,,,,,,,,,,,,,,,,
11-08-2006,1,,,,,,,,,,,,,,,,,,,,
11-08-2006,1,,,,,,,,,,,,,,,,,,,,
